,Electricity (%_elec),Space Heating (%_sh),Passanger mobility (%_pass),Freight mobility (%_freight),PV,Wind_onshore,Wind_offshore,Hydro_river,Solar
7407,0.000179,0.000118,0.000214,0.000114,0.146,0.244,0.597,0.422,0.125
7408,0.000178,0.000145,0.000223,0.000114,0.0604,0.263,0.711,0.422,0.0
7409,0.000174,0.000165,0.000223,0.000114,0.0101,0.311,0.739,0.422,0.0
7410,0.000201,0.000168,0.000164,0.000114,1.69e-05,0.382,0.695,0.423,0.0
7411,0.000209,0.000173,0.000117,0.000114,0.0,0.397,0.653,0.423,0.0
7412,0.000187,0.000176,8.81e-05,0.000114,0.0,0.393,0.397,0.423,0.0
7413,0.000162,0.000179,5.87e-05,0.000114,0.0,0.392,0.768,0.423,0.0
7414,0.000142,0.000183,3.76e-05,0.000114,0.0,0.391,0.935,0.423,0.0
7415,0.00014,0.000186,2.35e-05,0.000114,0.0,0.445,0.915,0.424,0.0
7416,0.000128,0.000191,9.4e-06,0.000114,0.0,0.417,0.895,0.424,0.0
7417,9.46e-05,0.000194,5.87e-06,0.000114,0.0,0.412,0.896,0.424,0.0
7418,7.51e-05,0.000199,2.35e-06,0.000114,0.0,0.445,0.833,0.424,0.0
7419,6.41e-05,0.000206,1.17e-06,0.000114,0.0,0.449,0.784,0.425,0.0
7420,5.98e-05,0.000206,1.41e-05,0.000114,0.0,0.374,0.773,0.425,0.0
7421,6.18e-05,0.000213,3.76e-05,0.000114,0.0,0.309,0.574,0.425,0.0
7422,7.81e-05,0.000209,9.4e-05,0.000114,0.0,0.286,0.579,0.425,0.0
7423,0.000116,0.000211,0.000182,0.000114,0.0,0.267,0.555,0.425,0.0
7424,0.000153,0.000209,0.000159,0.000114,7.2e-05,0.245,0.557,0.426,0.0
7425,0.000158,0.000206,0.000147,0.000114,0.0188,0.233,0.553,0.426,0.0
7426,0.000168,0.000203,0.000164,0.000114,0.0606,0.243,0.598,0.426,0.0
7427,0.000173,0.000199,0.000188,0.000114,0.11,0.231,0.578,0.426,0.0
7428,0.000179,0.000196,0.000207,0.000114,0.169,0.286,0.526,0.427,0.0
7429,0.000171,0.000194,0.000188,0.000114,0.179,0.406,0.637,0.427,0.0
7430,0.000166,0.000166,0.00019,0.000114,0.152,0.439,0.764,0.427,0.192
7431,0.000159,0.000153,0.000214,0.000114,0.0925,0.424,0.854,0.427,0.163
7432,0.000153,0.00015,0.000223,0.000114,0.0323,0.422,0.876,0.427,0.0653
7433,0.000152,0.00016,0.000223,0.000114,0.00314,0.453,0.915,0.428,0.0
7434,0.000182,0.000163,0.000164,0.000114,6.6e-05,0.474,0.921,0.428,0.0
7435,0.000196,0.000166,0.000117,0.000114,0.0,0.483,0.925,0.428,0.0
7436,0.000176,0.000169,8.81e-05,0.000114,0.0,0.498,0.924,0.428,0.0
7437,0.000154,0.000174,5.87e-05,0.000114,0.0,0.487,0.933,0.429,0.0
7438,0.000132,0.000178,3.76e-05,0.000114,0.0,0.446,0.935,0.429,0.0
7439,0.000138,0.000181,2.35e-05,0.000114,0.0,0.381,0.931,0.429,0.0
7440,0.000129,0.000184,9.4e-06,0.000114,0.0,0.374,0.917,0.429,0.0
7441,9.96e-05,0.000189,5.87e-06,0.000114,0.0,0.341,0.885,0.429,0.0
7442,8e-05,0.000193,2.35e-06,0.000114,0.0,0.301,0.848,0.43,0.0
7443,6.73e-05,0.000198,1.17e-06,0.000114,0.0,0.245,0.552,0.43,0.0
7444,6.18e-05,0.000201,1.41e-05,0.000114,0.0,0.215,0.524,0.43,0.0
7445,6.52e-05,0.000203,3.76e-05,0.000114,0.0,0.206,0.661,0.43,0.0
7446,8.39e-05,0.000204,9.4e-05,0.000114,0.0,0.176,0.422,0.431,0.0
7447,0.000129,0.000206,0.000182,0.000114,0.0,0.178,0.293,0.431,0.0
7448,0.000166,0.000206,0.000159,0.000114,8.04e-05,0.196,0.422,0.431,0.0
7449,0.000173,0.000193,0.000147,0.000114,0.0104,0.238,0.665,0.431,0.0
7450,0.000182,0.000178,0.000164,0.000114,0.0412,0.293,0.874,0.431,0.0
7451,0.000187,0.000165,0.000188,0.000114,0.063,0.322,0.859,0.432,0.0
7452,0.000194,0.000153,0.000207,0.000114,0.133,0.308,0.903,0.432,0.0
7453,0.000185,0.000145,0.000188,0.000114,0.164,0.34,0.933,0.432,0.0
7454,0.000183,0.000141,0.00019,0.000114,0.152,0.392,0.929,0.432,0.0
7455,0.000177,0.000143,0.000214,0.000114,0.0917,0.391,0.928,0.433,0.0
7456,0.000167,0.00015,0.000223,0.000114,0.0559,0.423,0.926,0.433,0.0
7457,0.00016,0.00016,0.000223,0.000114,0.013,0.487,0.925,0.433,0.0
7458,0.00019,0.000163,0.000164,0.000114,7.28e-05,0.534,0.928,0.433,0.0
7459,0.000195,0.000169,0.000117,0.000114,0.0,0.559,0.919,0.433,0.0
7460,0.000173,0.000168,8.81e-05,0.000114,0.0,0.585,0.929,0.434,0.0
7461,0.000153,0.000171,5.87e-05,0.000114,0.0,0.583,0.922,0.434,0.0
7462,0.000134,0.000173,3.76e-05,0.000114,0.0,0.531,0.859,0.434,0.0
7463,0.000138,0.000176,2.35e-05,0.000114,0.0,0.378,0.859,0.434,0.0
7464,0.000131,0.000179,9.4e-06,0.000114,0.0,0.265,0.879,0.435,0.0
7465,0.000103,0.000179,5.87e-06,0.000114,0.0,0.25,0.713,0.435,0.0
7466,8e-05,0.000181,2.35e-06,0.000114,0.0,0.175,0.509,0.435,0.0
7467,6.49e-05,0.000181,1.17e-06,0.000114,0.0,0.0969,0.251,0.435,0.0
7468,5.47e-05,0.000181,1.41e-05,0.000114,0.0,0.0458,0.0754,0.435,0.0
7469,5.31e-05,0.000181,3.76e-05,0.000114,0.0,0.0244,0.0155,0.436,0.0
7470,5.74e-05,0.000181,9.4e-05,0.000114,0.0,0.0165,0.00411,0.436,0.0
7471,6.68e-05,0.000181,0.000182,0.000114,0.0,0.033,0.0116,0.436,0.0
7472,8.06e-05,0.000181,0.000159,0.000114,0.000106,0.0781,0.0924,0.436,0.0
7473,9.56e-05,0.000178,0.000147,0.000114,0.0326,0.119,0.192,0.437,0.0
7474,0.000112,0.000173,0.000164,0.000114,0.158,0.147,0.414,0.437,0.0
7475,0.000122,0.000143,0.000188,0.000114,0.286,0.199,0.469,0.437,0.0558
7476,0.000127,0.000103,0.000207,0.000114,0.302,0.213,0.378,0.437,0.305
7477,0.000126,7.48e-05,0.000188,0.000114,0.209,0.216,0.334,0.438,0.279
7478,0.000118,5.48e-05,0.00019,0.000114,0.172,0.197,0.346,0.438,0.266
7479,0.000109,5.32e-05,0.000214,0.000114,0.179,0.152,0.435,0.438,0.199
7480,0.000105,5.32e-05,0.000223,0.000114,0.101,0.178,0.597,0.438,0.265
7481,0.000109,7.31e-05,0.000223,0.000114,0.0232,0.243,0.681,0.438,0.0
7482,0.000141,7.81e-05,0.000164,0.000114,2.12e-05,0.366,0.864,0.439,0.0
7483,0.000154,8.31e-05,0.000117,0.000114,0.0,0.503,0.836,0.439,0.0
7484,0.000138,8.97e-05,8.81e-05,0.000114,0.0,0.603,0.878,0.439,0.0
7485,0.000118,9.47e-05,5.87e-05,0.000114,0.0,0.663,0.922,0.439,0.0
7486,0.0001,0.000101,3.76e-05,0.000114,0.0,0.647,0.909,0.44,0.0
7487,0.000103,0.000106,2.35e-05,0.000114,0.0,0.644,0.91,0.44,0.0
7488,9.79e-05,0.000111,9.4e-06,0.000114,0.0,0.613,0.931,0.44,0.0
7489,7.32e-05,0.00012,5.87e-06,0.000114,0.0,0.564,0.932,0.44,0.0
7490,5.38e-05,0.00013,2.35e-06,0.000114,0.0,0.49,0.919,0.44,0.0
7491,4.17e-05,0.000138,1.17e-06,0.000114,0.0,0.421,0.913,0.441,0.0
7492,3.64e-05,0.000143,1.41e-05,0.000114,0.0,0.458,0.875,0.441,0.0
7493,3.46e-05,0.000148,3.76e-05,0.000114,0.0,0.44,0.835,0.441,0.0
7494,3.84e-05,0.000151,9.4e-05,0.000114,0.0,0.418,0.798,0.441,0.0
7495,4.62e-05,0.000155,0.000182,0.000114,0.0,0.421,0.655,0.441,0.0
7496,4.95e-05,0.000156,0.000159,0.000114,4.23e-06,0.465,0.77,0.442,0.0
7497,6.08e-05,0.000138,0.000147,0.000114,0.0444,0.481,0.875,0.442,0.0433
7498,8.03e-05,0.000116,0.000164,0.000114,0.11,0.528,0.911,0.442,0.0725
7499,9.37e-05,8.81e-05,0.000188,0.000114,0.122,0.589,0.92,0.442,0.139
7500,0.000105,6.81e-05,0.000207,0.000114,0.157,0.588,0.921,0.443,0.112
7501,0.000109,6.15e-05,0.000188,0.000114,0.209,0.604,0.929,0.443,0.0737
7502,0.000103,5.32e-05,0.00019,0.000114,0.254,0.65,0.932,0.443,0.238
7503,9.02e-05,5.15e-05,0.000214,0.000114,0.201,0.663,0.934,0.443,0.229
7504,8.59e-05,5.98e-05,0.000223,0.000114,0.0974,0.601,0.936,0.444,0.238
7505,8.55e-05,7.81e-05,0.000223,0.000114,0.0191,0.509,0.929,0.444,0.0
7506,0.000115,8.31e-05,0.000164,0.000114,0.000506,0.591,0.931,0.444,0.0
7507,0.000131,8.81e-05,0.000117,0.000114,0.0,0.695,0.919,0.444,0.0
7508,0.000125,9.31e-05,8.81e-05,0.000114,0.0,0.776,0.922,0.444,0.0
7509,0.000113,9.8e-05,5.87e-05,0.000114,0.0,0.798,0.913,0.445,0.0
7510,9.54e-05,0.000103,3.76e-05,0.000114,0.0,0.792,0.928,0.445,0.0
7511,9.7e-05,0.000108,2.35e-05,0.000114,0.0,0.751,0.892,0.445,0.0
7512,9.09e-05,0.000113,9.4e-06,0.000114,0.0,0.745,0.911,0.445,0.0
7513,6.63e-05,0.000116,5.87e-06,0.000114,0.0,0.707,0.922,0.445,0.0
7514,4.8e-05,0.000118,2.35e-06,0.000114,0.0,0.653,0.932,0.445,0.0
7515,3.58e-05,0.00012,1.17e-06,0.000114,0.0,0.591,0.933,0.445,0.0
7516,3.26e-05,0.000121,1.41e-05,0.000114,0.0,0.596,0.933,0.445,0.0
7517,3.62e-05,0.000123,3.76e-05,0.000114,0.0,0.545,0.933,0.445,0.0
7518,5.05e-05,0.000123,9.4e-05,0.000114,0.0,0.539,0.93,0.445,0.0
7519,7.94e-05,0.000125,0.000182,0.000114,0.0,0.513,0.93,0.445,0.0
7520,0.0001,0.000125,0.000159,0.000114,5.93e-06,0.523,0.935,0.445,0.0
7521,0.000105,0.000115,0.000147,0.000114,0.00648,0.489,0.932,0.445,0.0
7522,0.000118,9.64e-05,0.000164,0.000114,0.0282,0.462,0.93,0.445,0.0
7523,0.000124,7.98e-05,0.000188,0.000114,0.044,0.445,0.929,0.445,0.0
7524,0.00013,6.65e-05,0.000207,0.000114,0.0675,0.415,0.925,0.445,0.000572
7525,0.000124,5.82e-05,0.000188,0.000114,0.0855,0.384,0.923,0.445,0.0
7526,0.00012,5.32e-05,0.00019,0.000114,0.0783,0.358,0.922,0.445,0.0
7527,0.00011,5.32e-05,0.000214,0.000114,0.0631,0.338,0.923,0.445,0.0
7528,0.000109,5.98e-05,0.000223,0.000114,0.033,0.352,0.923,0.445,0.0
7529,0.000118,7.15e-05,0.000223,0.000114,0.00487,0.36,0.928,0.445,0.0
7530,0.000155,7.31e-05,0.000164,0.000114,1.69e-05,0.336,0.93,0.445,0.0
7531,0.000164,7.64e-05,0.000117,0.000114,0.0,0.298,0.924,0.445,0.0
7532,0.000147,7.81e-05,8.81e-05,0.000114,0.0,0.297,0.915,0.445,0.0
7533,0.000127,8.14e-05,5.87e-05,0.000114,0.0,0.309,0.896,0.445,0.0
7534,0.000107,8.47e-05,3.76e-05,0.000114,0.0,0.306,0.867,0.445,0.0
7535,0.00012,8.64e-05,2.35e-05,0.000114,0.0,0.277,0.822,0.445,0.0
7536,0.00011,8.97e-05,9.4e-06,0.000114,0.0,0.246,0.806,0.445,0.0
7537,8.27e-05,9.14e-05,5.87e-06,0.000114,0.0,0.207,0.837,0.445,0.0
7538,6.16e-05,9.47e-05,2.35e-06,0.000114,0.0,0.214,0.835,0.445,0.0
7539,4.98e-05,9.64e-05,1.17e-06,0.000114,0.0,0.22,0.847,0.445,0.0
7540,4.3e-05,9.64e-05,1.41e-05,0.000114,0.0,0.24,0.794,0.445,0.0
7541,4.32e-05,9.8e-05,3.76e-05,0.000114,0.0,0.267,0.783,0.445,0.0
7542,4.67e-05,9.8e-05,9.4e-05,0.000114,0.0,0.261,0.836,0.445,0.0
7543,5.74e-05,0.000101,0.000182,0.000114,0.0,0.253,0.798,0.445,0.0
7544,5.96e-05,9.8e-05,0.000159,0.000114,0.0,0.253,0.822,0.445,0.0
7545,6.77e-05,8.47e-05,0.000147,0.000114,0.00647,0.217,0.659,0.445,0.0
7546,8.39e-05,6.65e-05,0.000164,0.000114,0.0361,0.19,0.646,0.445,0.0
7547,9.17e-05,4.98e-05,0.000188,0.000114,0.0729,0.173,0.625,0.445,0.00468
7548,0.000104,3.49e-05,0.000207,0.000114,0.107,0.196,0.643,0.445,0.00587
7549,0.000106,2.49e-05,0.000188,0.000114,0.121,0.218,0.656,0.445,0.00742
7550,9.31e-05,1.99e-05,0.00019,0.000114,0.118,0.219,0.696,0.445,0.0042
7551,7.97e-05,1.99e-05,0.000214,0.000114,0.0784,0.229,0.786,0.445,0.0
7552,7.64e-05,2.82e-05,0.000223,0.000114,0.0329,0.204,0.835,0.445,0.0
7553,8.16e-05,3.82e-05,0.000223,0.000114,0.00416,0.182,0.825,0.445,0.0
7554,0.000121,4.65e-05,0.000164,0.000114,0.0,0.173,0.823,0.445,0.0
7555,0.000138,5.32e-05,0.000117,0.000114,0.0,0.178,0.831,0.445,0.0
7556,0.00013,5.98e-05,8.81e-05,0.000114,0.0,0.191,0.777,0.445,0.0
7557,0.000115,6.65e-05,5.87e-05,0.000114,0.0,0.226,0.79,0.445,0.0
7558,0.000101,7.31e-05,3.76e-05,0.000114,0.0,0.248,0.798,0.445,0.0
7559,0.000108,7.98e-05,2.35e-05,0.000114,0.0,0.241,0.799,0.445,0.0
7560,0.000102,8.64e-05,9.4e-06,0.000114,0.0,0.223,0.709,0.445,0.0
7561,7.55e-05,9.47e-05,5.87e-06,0.000114,0.0,0.259,0.758,0.445,0.0
7562,5.18e-05,0.000105,2.35e-06,0.000114,0.0,0.251,0.774,0.445,0.0
7563,4.34e-05,0.000115,1.17e-06,0.000114,0.0,0.234,0.692,0.445,0.0
7564,4.12e-05,0.000118,1.41e-05,0.000114,0.0,0.197,0.545,0.445,0.0
7565,4.93e-05,0.000123,3.76e-05,0.000114,0.0,0.157,0.521,0.445,0.0
7566,7.03e-05,0.000126,9.4e-05,0.000114,0.0,0.128,0.388,0.445,0.0
7567,0.000121,0.00013,0.000182,0.000114,0.0,0.126,0.288,0.445,0.0
7568,0.000161,0.000131,0.000159,0.000114,0.0,0.134,0.243,0.445,0.0
7569,0.000167,0.000125,0.000147,0.000114,0.011,0.128,0.19,0.445,0.0
7570,0.00018,0.000118,0.000164,0.000114,0.057,0.105,0.218,0.445,0.0
7571,0.000184,0.00011,0.000188,0.000114,0.143,0.0727,0.289,0.445,0.0
7572,0.000189,0.000103,0.000207,0.000114,0.246,0.0566,0.28,0.445,0.0
7573,0.00018,9.8e-05,0.000188,0.000114,0.301,0.0619,0.263,0.445,0.0
7574,0.000181,9.64e-05,0.00019,0.000114,0.22,0.069,0.287,0.445,0.0
7575,0.000174,9.97e-05,0.000214,0.000114,0.126,0.0671,0.303,0.445,0.0
7576,0.000171,0.000103,0.000223,0.000114,0.0734,0.0682,0.299,0.445,0.0
7577,0.000171,0.00011,0.000223,0.000114,0.0163,0.0822,0.384,0.445,0.0
7578,0.000205,0.000116,0.000164,0.000114,0.0,0.124,0.507,0.445,0.0
7579,0.000211,0.000123,0.000117,0.000114,0.0,0.175,0.568,0.445,0.0
7580,0.00019,0.000131,8.81e-05,0.000114,0.0,0.263,0.669,0.445,0.0
7581,0.000168,0.000138,5.87e-05,0.000114,0.0,0.313,0.709,0.445,0.0
7582,0.000146,0.00015,3.76e-05,0.000114,0.0,0.327,0.716,0.445,0.0
7583,0.000147,0.000153,2.35e-05,0.000114,0.0,0.352,0.791,0.445,0.0
7584,0.000133,0.00016,9.4e-06,0.000114,0.0,0.369,0.808,0.445,0.0
7585,0.000108,0.000165,5.87e-06,0.000114,0.0,0.381,0.815,0.445,0.0
7586,8.77e-05,0.000171,2.35e-06,0.000114,0.0,0.398,0.875,0.445,0.0
7587,7.39e-05,0.000176,1.17e-06,0.000114,0.0,0.415,0.921,0.445,0.0
7588,7.13e-05,0.000179,1.41e-05,0.000114,0.0,0.447,0.914,0.445,0.0
7589,7.8e-05,0.000183,3.76e-05,0.000114,0.0,0.468,0.918,0.445,0.0
7590,9.52e-05,0.000184,9.4e-05,0.000114,0.0,0.467,0.921,0.445,0.0
7591,0.00014,0.000188,0.000182,0.000114,0.0,0.481,0.919,0.445,0.0
7592,0.000176,0.000188,0.000159,0.000114,0.0,0.477,0.923,0.445,0.0
7593,0.000176,0.000184,0.000147,0.000114,0.00899,0.42,0.884,0.445,0.0
7594,0.00018,0.000161,0.000164,0.000114,0.0676,0.387,0.899,0.445,0.0123
7595,0.000179,0.000145,0.000188,0.000114,0.131,0.322,0.902,0.445,0.00267
7596,0.000184,0.000125,0.000207,0.000114,0.231,0.299,0.897,0.445,0.0957
7597,0.000172,0.00012,0.000188,0.000114,0.244,0.359,0.778,0.445,0.0
7598,0.000171,0.000113,0.00019,0.000114,0.233,0.469,0.823,0.445,0.0849
7599,0.000168,9.64e-05,0.000214,0.000114,0.16,0.601,0.929,0.445,0.374
7600,0.000169,9.64e-05,0.000223,0.000114,0.0583,0.668,0.919,0.445,0.329
7601,0.000172,0.000111,0.000223,0.000114,0.00996,0.727,0.94,0.445,0.0
7602,0.000209,0.00012,0.000164,0.000114,0.0,0.71,0.931,0.445,0.0
7603,0.000214,0.000126,0.000117,0.000114,0.0,0.688,0.935,0.445,0.0
7604,0.000193,0.000133,8.81e-05,0.000114,0.0,0.665,0.905,0.445,0.0
7605,0.00017,0.00014,5.87e-05,0.000114,0.0,0.632,0.933,0.445,0.0
7606,0.000148,0.000146,3.76e-05,0.000114,0.0,0.606,0.942,0.445,0.0
7607,0.000149,0.000155,2.35e-05,0.000114,0.0,0.59,0.939,0.445,0.0
7608,0.00014,0.000161,9.4e-06,0.000114,0.0,0.568,0.934,0.445,0.0
7609,0.000108,0.000168,5.87e-06,0.000114,0.0,0.493,0.935,0.445,0.0
7610,8.59e-05,0.000174,2.35e-06,0.000114,0.0,0.493,0.939,0.445,0.0
7611,7.38e-05,0.000181,1.17e-06,0.000114,0.0,0.569,0.934,0.445,0.0
7612,7.09e-05,0.000184,1.41e-05,0.000114,0.0,0.632,0.927,0.445,0.0
7613,7.17e-05,0.000189,3.76e-05,0.000114,0.0,0.665,0.934,0.445,0.0
7614,9.21e-05,0.000191,9.4e-05,0.000114,0.0,0.655,0.933,0.445,0.0
7615,0.000137,0.000194,0.000182,0.000114,0.0,0.6,0.933,0.445,0.0
7616,0.000175,0.000194,0.000159,0.000114,0.0,0.541,0.921,0.445,0.0
7617,0.000179,0.000176,0.000147,0.000114,0.0212,0.511,0.918,0.445,0.0866
7618,0.000188,0.000151,0.000164,0.000114,0.0852,0.466,0.902,0.445,0.111
7619,0.000187,0.000121,0.000188,0.000114,0.13,0.484,0.862,0.445,0.242
7620,0.000192,9.8e-05,0.000207,0.000114,0.128,0.42,0.866,0.445,0.208
7621,0.000186,8.47e-05,0.000188,0.000114,0.109,0.355,0.806,0.445,0.0913
7622,0.000181,7.98e-05,0.00019,0.000114,0.0826,0.321,0.58,0.445,0.0648
7623,0.00018,7.98e-05,0.000214,0.000114,0.0521,0.297,0.611,0.445,0.0954
7624,0.000178,9.31e-05,0.000223,0.000114,0.0291,0.358,0.521,0.445,0.0307
7625,0.000186,0.000111,0.000223,0.000114,0.00442,0.462,0.608,0.445,0.0
7626,0.000207,0.000118,0.000164,0.000114,0.0,0.605,0.673,0.445,0.0
7627,0.000201,0.000125,0.000117,0.000114,0.0,0.717,0.875,0.445,0.0
7628,0.000179,0.00013,8.81e-05,0.000114,0.0,0.783,0.877,0.445,0.0
7629,0.000159,0.000136,5.87e-05,0.000114,0.0,0.82,0.877,0.445,0.0
7630,0.000137,0.000141,3.76e-05,0.000114,0.0,0.838,0.922,0.445,0.0
7631,0.000138,0.000148,2.35e-05,0.000114,0.0,0.839,0.927,0.445,0.0
7632,0.000132,0.000153,9.4e-06,0.000114,0.0,0.813,0.919,0.445,0.0
7633,0.000104,0.000158,5.87e-06,0.000114,0.0,0.81,0.915,0.445,0.0
7634,7.73e-05,0.000165,2.35e-06,0.000114,0.0,0.788,0.877,0.445,0.0
7635,6.09e-05,0.000169,1.17e-06,0.000114,0.0,0.774,0.848,0.445,0.0
7636,5.28e-05,0.000173,1.41e-05,0.000114,0.0,0.765,0.86,0.445,0.0
7637,5.02e-05,0.000174,3.76e-05,0.000114,0.0,0.77,0.899,0.445,0.0
7638,5.6e-05,0.000178,9.4e-05,0.000114,0.0,0.777,0.9,0.445,0.0
7639,6.77e-05,0.000179,0.000182,0.000114,0.0,0.779,0.9,0.445,0.0
7640,8.54e-05,0.000179,0.000159,0.000114,0.0,0.774,0.894,0.445,0.0
7641,0.000105,0.000178,0.000147,0.000114,0.00599,0.785,0.896,0.445,0.0
7642,0.000128,0.000171,0.000164,0.000114,0.0465,0.801,0.907,0.445,0.0
7643,0.000139,0.000166,0.000188,0.000114,0.0899,0.774,0.909,0.445,0.0
7644,0.000146,0.000165,0.000207,0.000114,0.0916,0.787,0.909,0.445,0.0
7645,0.000146,0.000161,0.000188,0.000114,0.0851,0.81,0.91,0.445,0.0
7646,0.000136,0.000158,0.00019,0.000114,0.0887,0.791,0.91,0.445,0.0
7647,0.000126,0.00016,0.000214,0.000114,0.0932,0.777,0.895,0.445,0.0
7648,0.00012,0.000163,0.000223,0.000114,0.0488,0.748,0.908,0.445,0.0
7649,0.000121,0.000166,0.000223,0.000114,0.00645,0.682,0.909,0.445,0.0
7650,0.000153,0.000169,0.000164,0.000114,0.0,0.624,0.909,0.445,0.0
7651,0.000155,0.000171,0.000117,0.000114,0.0,0.554,0.915,0.445,0.0
7652,0.000142,0.000174,8.81e-05,0.000114,0.0,0.51,0.916,0.445,0.0
7653,0.000121,0.000176,5.87e-05,0.000114,0.0,0.449,0.916,0.445,0.0
7654,0.000107,0.000181,3.76e-05,0.000114,0.0,0.407,0.919,0.445,0.0
7655,0.000108,0.000186,2.35e-05,0.000114,0.0,0.332,0.919,0.445,0.0
7656,0.000106,0.000194,9.4e-06,0.000114,0.0,0.362,0.909,0.445,0.0
7657,8.09e-05,0.000186,5.87e-06,0.000114,0.0,0.393,0.9,0.445,0.0
7658,6.23e-05,0.000186,2.35e-06,0.000114,0.0,0.414,0.909,0.445,0.0
7659,4.8e-05,0.000186,1.17e-06,0.000114,0.0,0.417,0.912,0.445,0.0
7660,4.14e-05,0.000186,1.41e-05,0.000114,0.0,0.453,0.91,0.445,0.0
7661,4.04e-05,0.000186,3.76e-05,0.000114,0.0,0.471,0.91,0.445,0.0
7662,3.95e-05,0.000186,9.4e-05,0.000114,0.0,0.417,0.914,0.445,0.0
7663,4.77e-05,0.000188,0.000182,0.000114,0.0,0.443,0.917,0.445,0.0
7664,5.68e-05,0.000184,0.000159,0.000114,0.0,0.49,0.916,0.445,0.0
7665,6.83e-05,0.000176,0.000147,0.000114,0.01,0.566,0.91,0.445,0.0
7666,9.35e-05,0.000165,0.000164,0.000114,0.0427,0.604,0.91,0.445,0.0
7667,0.000106,0.000161,0.000188,0.000114,0.0681,0.618,0.904,0.445,0.0
7668,0.000119,0.000158,0.000207,0.000114,0.0788,0.574,0.898,0.445,0.0
7669,0.000126,0.000156,0.000188,0.000114,0.051,0.551,0.893,0.445,0.0
7670,0.000116,0.000125,0.00019,0.000114,0.0338,0.552,0.858,0.445,0.0635
7671,0.000105,0.00011,0.000214,0.000114,0.0278,0.558,0.672,0.445,0.0859
7672,0.000102,0.000111,0.000223,0.000114,0.0121,0.555,0.536,0.445,0.044
7673,0.000102,0.000121,0.000223,0.000114,0.00189,0.566,0.436,0.445,0.0
7674,0.000136,0.000125,0.000164,0.000114,0.0,0.537,0.741,0.445,0.0
7675,0.000145,0.00013,0.000117,0.000114,0.0,0.503,0.782,0.445,0.0
7676,0.000139,0.000133,8.81e-05,0.000114,0.0,0.442,0.876,0.445,0.0
7677,0.000126,0.000136,5.87e-05,0.000114,0.0,0.386,0.759,0.445,0.0
7678,0.000109,0.00014,3.76e-05,0.000114,0.0,0.378,0.779,0.445,0.0
7679,0.000108,0.000143,2.35e-05,0.000114,0.0,0.385,0.618,0.445,0.0
7680,0.000101,0.000148,9.4e-06,0.000114,0.0,0.42,0.582,0.445,0.0
7681,7.82e-05,0.000153,5.87e-06,0.000114,0.0,0.455,0.736,0.445,0.0
7682,6.16e-05,0.00016,2.35e-06,0.000114,0.0,0.573,0.653,0.445,0.0
7683,5.27e-05,0.000166,1.17e-06,0.000114,0.0,0.577,0.811,0.445,0.0
7684,4.69e-05,0.000169,1.41e-05,0.000114,0.0,0.551,0.507,0.444,0.0
7685,5.12e-05,0.000173,3.76e-05,0.000114,0.0,0.669,0.795,0.444,0.0
7686,7.69e-05,0.000174,9.4e-05,0.000114,0.0,0.655,0.899,0.444,0.0
7687,0.000125,0.000178,0.000182,0.000114,0.0,0.639,0.905,0.444,0.0
7688,0.000167,0.000178,0.000159,0.000114,0.0,0.662,0.905,0.443,0.0
7689,0.000174,0.000166,0.000147,0.000114,0.0163,0.614,0.896,0.443,0.0133
7690,0.000183,0.000146,0.000164,0.000114,0.103,0.573,0.889,0.443,0.0982
7691,0.000185,0.000123,0.000188,0.000114,0.159,0.557,0.89,0.442,0.133
7692,0.00019,0.000105,0.000207,0.000114,0.133,0.607,0.89,0.442,0.0867
7693,0.000181,9.31e-05,0.000188,0.000114,0.1,0.665,0.877,0.442,0.0572
7694,0.000182,8.97e-05,0.00019,0.000114,0.0766,0.642,0.882,0.442,0.0392
7695,0.000183,8.81e-05,0.000214,0.000114,0.0641,0.583,0.897,0.441,0.123
7696,0.00018,9.64e-05,0.000223,0.000114,0.0295,0.631,0.903,0.441,0.0368
7697,0.000186,0.000111,0.000223,0.000114,0.00283,0.707,0.903,0.441,0.0
7698,0.000212,0.000116,0.000164,0.000114,0.0,0.757,0.831,0.44,0.0
7699,0.000213,0.000121,0.000117,0.000114,0.0,0.764,0.615,0.44,0.0
7700,0.000192,0.000126,8.81e-05,0.000114,0.0,0.759,0.496,0.44,0.0
7701,0.000169,0.000131,5.87e-05,0.000114,0.0,0.754,0.447,0.44,0.0
7702,0.000148,0.000135,3.76e-05,0.000114,0.0,0.726,0.442,0.439,0.0
7703,0.000148,0.00014,2.35e-05,0.000114,0.0,0.729,0.4,0.439,0.0
7704,0.000138,0.000145,9.4e-06,0.000114,0.0,0.738,0.397,0.439,0.0
7705,0.000108,0.000148,5.87e-06,0.000114,0.0,0.716,0.408,0.438,0.0
7706,8.7e-05,0.000153,2.35e-06,0.000114,0.0,0.673,0.426,0.438,0.0
7707,7.33e-05,0.000156,1.17e-06,0.000114,0.0,0.729,0.41,0.438,0.0
7708,6.76e-05,0.000158,1.41e-05,0.000114,0.0,0.736,0.522,0.437,0.0
7709,7.23e-05,0.00016,3.76e-05,0.000114,0.0,0.735,0.778,0.437,0.0
7710,9.32e-05,0.000165,9.4e-05,0.000114,0.0,0.676,0.832,0.437,0.0
7711,0.000139,0.000165,0.000182,0.000114,0.0,0.542,0.83,0.437,0.0
